House_ID,Area_sqft,Age_of_House_Years,Distance_to_City_Center_km,Floor_Number,Price_Lakhs,Price_per_sqft,Total_Rooms,Floor_Ratio,Location_Rural,Location_Suburb,Furnishing_Status_Semi-Furnished,Furnishing_Status_Unfurnished,Has_Parking_Yes,House_Age_Category_Moderate,House_Age_Category_Old,House_Age_Category_Very Old
HSE1806,700.7,27.0,4.84,2,67.4,9618.952476095334,5.0,0.18181818181818182,True,False,True,False,True,False,True,False
HSE1099,1646.6,9.0,40.0,16,120.43,7313.858860682619,7.0,0.5517241379310345,False,False,True,False,True,True,False,False
HSE1250,1181.2,20.0,8.16,5,116.42,9856.078564172029,6.0,0.45454545454545453,False,False,False,True,False,False,True,False
HSE1833,1158.7,1.0,8.354,2,122.41,10564.42564943471,8.0,0.2222222222222222,False,False,False,True,True,False,False,False
HSE1474,2310.2,19.0,14.48,13,123.18,5332.0058869361965,3.0,0.5416666666666666,False,True,True,False,True,False,True,False
HSE1703,1663.6,35.0,3.87,5,127.73,7677.92738639096,7.0,0.7142857142857143,False,False,True,False,False,False,False,True
HSE1941,2149.6,30.0,0.75,9,135.29,6293.729065872721,4.0,0.4090909090909091,False,True,True,False,True,False,True,False
HSE1383,823.7,6.0,34.48,3,24.86,3018.089110112905,5.0,0.375,True,False,False,False,True,True,False,False
HSE1680,613.5,14.0,13.35,14,22.65,3691.9315403422984,2.0,0.5185185185185185,True,False,True,False,True,True,False,False
HSE1012,1831.6,41.0,1.17,12,132.6,7239.571958943001,8.0,0.9230769230769231,True,False,False,True,True,False,False,True
HSE1613,1043.2,19.0,3.2,3,119.33,11438.842024539877,7.0,0.25,False,False,True,False,False,False,True,False
HSE1085,1690.6,25.0,7.1,8,138.55,8195.315272684256,5.0,0.36363636363636365,False,False,True,False,True,False,True,False
HSE1320,1361.4,43.0,1.08,13,58.65,4308.065226972234,3.0,0.5,False,True,False,False,True,False,False,True
HSE1649,1414.1,17.0,5.79,1,85.67,6058.270277915282,6.0,0.125,False,True,False,True,True,False,True,False
HSE1385,1710.5,38.0,9.058,16,53.41,3122.478807366267,2.0,0.5714285714285714,True,False,True,False,False,False,False,True
HSE1890,918.5,2.0,7.882,16,106.34,11577.572128470332,10.0,0.5925925925925926,False,True,False,False,True,False,False,False
HSE1439,1839.4,26.0,3.65,11,143.4,7796.020441448298,9.0,0.9166666666666666,False,False,True,False,True,False,True,False
HSE1135,1590.5,41.0,7.05,14,137.09,8619.302106255895,9.0,0.6086956521739131,False,False,False,False,False,False,False,True
HSE1567,1414.0,1.0,5.84,10,79.05,5590.52333804809,4.0,0.9090909090909091,False,True,False,False,True,False,False,False
HSE1298,1209.2,27.0,3.79,8,88.66,7332.120410188554,4.0,0.8,False,True,True,False,False,False,True,False
HSE1160,522.3,32.0,26.96,2,48.05,9199.69366264599,10.0,0.2,False,True,False,True,True,False,False,True
HSE1268,1440.9,29.0,6.14,19,111.7,7752.099382330487,9.0,0.7916666666666666,False,True,True,False,True,False,True,False
HSE1658,937.3,29.0,10.27,17,63.86,6813.186813186813,5.0,0.5666666666666667,False,True,True,False,True,False,True,False
HSE1996,1959.6,22.0,3.51,11,85.79,4377.934272300469,2.0,0.5,True,False,False,True,True,False,True,False
HSE1641,886.6,37.0,1.37,0,93.04,10494.022106925333,2.0,0.0,False,False,False,True,True,False,False,True
HSE1906,1724.9,22.0,2.8940000000000006,7,108.51,6290.799466635746,8.0,0.7777777777777778,True,False,False,True,False,False,True,False
HSE1805,1564.5,42.0,12.5,11,68.66,4388.622563119207,4.0,0.7857142857142857,False,True,False,True,True,False,False,True
HSE1893,1618.6,25.0,14.463999999999999,19,94.64,5847.028296058323,5.0,0.6129032258064516,False,True,False,False,True,False,True,False
HSE1389,1323.8,3.0,10.888,14,184.22500000000002,13916.377096238106,2.0,0.56,True,False,True,False,False,False,False,False
HSE1121,1084.9,20.0,7.8,7,89.16,8218.268964881556,9.0,0.6363636363636364,True,False,False,True,False,False,True,False
HSE1837,1965.9,19.0,4.17,14,113.6,5778.523831324075,5.0,0.5833333333333334,False,True,True,False,True,False,True,False
HSE1016,796.9,22.0,2.85,14,103.01,12926.339565817543,10.0,0.7,False,False,False,False,True,False,True,False
HSE1773,1800.9,30.0,0.44,17,119.48,6634.460547504025,10.0,0.85,False,True,False,True,True,False,True,False
HSE1493,2004.5,9.0,3.63,18,173.37,8649.039660763283,7.0,0.6923076923076923,False,False,False,False,True,True,False,False
HSE1341,1450.7,32.0,5.594,8,79.77,5498.724753567243,3.0,0.47058823529411764,False,True,True,False,False,False,False,True
HSE1426,1152.2,44.0,12.756,17,61.15,5307.238326679396,5.0,0.8095238095238095,False,True,False,False,False,False,False,True
HSE1467,942.3,11.0,1.53,12,58.8,6240.050939191341,5.0,0.7058823529411765,False,True,True,False,True,True,False,False
HSE1106,1047.1,27.0,10.15,18,55.28,5279.342947187471,3.0,0.6666666666666666,False,True,True,False,True,False,True,False
HSE1408,1475.3,16.0,8.616,6,90.47,6132.312072120924,10.0,0.35294117647058826,True,False,True,False,False,False,True,False
HSE1023,1484.0,39.0,31.87,1,38.14,2570.0808625336927,2.0,0.16666666666666666,False,True,False,True,False,False,False,True
HSE1831,1478.1,17.0,10.43,10,62.85,4252.080373452405,2.0,0.8333333333333334,False,True,True,False,True,False,True,False
HSE1069,852.8,22.0,15.95,7,37.04,4343.339587242027,6.0,0.7777777777777778,True,False,False,False,True,False,True,False
HSE1900,1469.8,31.0,9.48,1,110.62,7526.194040005443,8.0,0.125,False,False,True,False,False,False,False,True
HSE1676,660.1,4.0,2.47,0,88.12,13349.49250113619,7.0,0.0,False,False,False,False,False,False,False,False
HSE1801,885.3,23.0,4.23,18,101.57,11472.947023607818,7.0,0.6,False,False,False,True,True,False,True,False
HSE1599,2247.7,9.0,7.114,8,163.58,7277.661609645416,3.0,0.4,False,False,False,True,True,True,False,False
HSE1643,1202.1,29.0,11.65,9,116.53,9693.869062474005,9.0,0.391304347826087,False,False,True,False,False,False,True,False
HSE1339,1502.9,28.0,40.0,11,80.92,5384.257102934326,5.0,0.5789473684210527,False,False,False,False,True,False,True,False
HSE1701,1494.6,1.0,5.41,2,136.26,9116.820553994381,8.0,0.14285714285714285,False,False,True,False,False,False,False,False
HSE1873,1731.4,22.0,3.09,19,125.26,7234.6078318124055,5.0,0.59375,False,True,False,True,True,False,True,False
HSE1074,1298.7,10.0,0.3,18,95.07,7320.39732039732,3.0,0.5806451612903226,False,True,False,True,True,True,False,False
HSE1218,1519.6,37.0,16.116,12,47.31,3113.319294551198,5.0,0.5,False,True,True,False,True,False,False,True
HSE1525,2041.7,1.0,13.24,7,126.77,6209.041485036979,10.0,0.875,False,True,False,False,True,False,False,False
HSE1265,1176.4,36.0,22.01,15,46.45,3948.4869092145527,6.0,0.5172413793103449,False,True,False,False,True,False,False,True
HSE1891,1810.4,11.0,15.66,7,122.87,6786.897923110914,9.0,0.4117647058823529,True,False,True,False,False,True,False,False
HSE1110,545.2,35.0,4.99,14,66.01,12107.483492296406,7.0,0.875,False,False,False,True,True,False,False,True
HSE1980,1750.0,8.0,11.166,19,111.11,6349.142857142857,7.0,0.8636363636363636,False,False,False,False,True,True,False,False
HSE1632,504.7,14.0,3.9,15,56.57,11208.638795323955,4.0,0.6,False,True,True,False,True,True,False,False
HSE1185,1019.5,35.0,13.97,15,43.5,4266.79744973026,2.0,0.7894736842105263,False,True,False,True,False,False,False,True
HSE1286,1485.0,22.0,23.85,16,56.49,3804.040404040404,5.0,0.64,False,True,False,False,True,False,True,False
HSE1582,1340.7,38.0,3.53,4,78.17,5830.536287014246,2.0,0.36363636363636365,False,True,True,False,False,False,False,True
HSE1899,1125.7,6.0,2.96,5,133.53,11861.952562849781,8.0,0.29411764705882354,False,False,False,True,False,True,False,False
HSE1459,1156.8,13.0,10.79,2,130.0,11237.89764868603,9.0,0.125,False,False,True,False,False,True,False,False
HSE1415,1431.9,0.0,0.6,9,128.04,8941.965221034989,7.0,0.47368421052631576,False,True,False,True,True,False,False,False
HSE1061,1465.0,7.0,4.813999999999999,11,111.19,7589.761092150171,2.0,0.55,False,False,False,True,True,True,False,False
HSE1347,1367.0,34.0,11.29,0,106.93,7822.238478419898,8.0,0.0,False,False,True,False,False,False,False,True
HSE1349,1349.8,39.0,11.629999999999999,7,105.24,7796.710623796118,7.0,0.3333333333333333,False,True,False,False,False,False,False,True
HSE1731,1058.5,20.0,2.12,15,46.31,4375.059045819556,3.0,0.6521739130434783,True,False,True,False,False,False,True,False
HSE1716,1273.1,19.0,8.966,16,67.04,5265.8864189773,7.0,0.5333333333333333,True,False,False,False,False,False,True,False
HSE1640,2410.9,17.0,5.858,0,164.59,6826.911112032851,8.0,0.0,False,False,True,False,True,False,True,False
HSE1804,1333.8,28.0,1.7,16,86.3,6470.235417603839,5.0,0.64,False,True,True,False,False,False,True,False
HSE1737,2140.1,20.0,8.704000000000002,9,91.49,4275.03387692164,4.0,0.9,True,False,False,False,True,False,True,False
HSE1329,2227.0,15.0,6.3,8,123.37,5539.739559946116,2.0,0.7272727272727273,False,True,True,False,False,True,False,False
HSE1927,1811.8,40.0,2.11,0,184.22500000000002,10168.064907826472,2.0,0.0,False,True,True,False,True,False,False,True
HSE1787,1202.9,22.0,8.802,18,92.66,7703.050960179566,5.0,0.72,False,True,True,False,True,False,True,False
HSE1764,1877.5,7.0,1.25,13,132.66,7065.77896138482,4.0,0.7647058823529411,False,False,False,False,True,True,False,False
HSE1784,1725.3,44.0,3.91,12,126.08,7307.714600359358,10.0,0.5454545454545454,False,True,True,False,True,False,False,True
HSE1057,1386.4,22.0,1.25,1,133.52,9630.698211194462,9.0,0.1,False,False,True,False,False,False,True,False
HSE1825,903.3,41.0,2.95,0,35.52,3932.2484224510135,2.0,0.0,True,False,True,False,False,False,False,True
HSE1928,1227.4,17.0,9.87,17,84.97,6922.763565259898,6.0,0.7083333333333334,False,True,True,False,True,False,True,False
HSE1859,2192.1,34.0,18.01,4,135.97,6202.727977738242,6.0,0.25,False,False,False,True,False,False,False,True
HSE1291,1541.8,9.0,0.3,2,149.06,9667.920612271371,6.0,0.6666666666666666,False,False,False,False,False,True,False,False
HSE1046,1509.4,39.0,40.0,3,35.92,2379.75354445475,2.0,0.1875,False,False,False,False,True,False,False,True
HSE1277,1508.5,43.0,12.328,8,54.35,3602.916804772953,2.0,0.6666666666666666,False,True,False,True,True,False,False,True
HSE1841,1207.5,0.0,11.468,18,99.72,8258.385093167703,10.0,0.9,False,True,True,False,True,False,False,False
HSE1926,897.6,15.0,0.83,1,103.28,11506.238859180035,7.0,0.1,False,True,True,False,False,True,False,False
HSE1224,1224.7,6.0,7.89,10,116.4,9504.368416755124,6.0,0.47619047619047616,False,False,True,False,True,True,False,False
HSE1530,850.3,16.0,2.6,6,48.4,5692.108667529108,5.0,0.6,True,False,True,False,False,False,True,False
HSE1280,1928.9,3.0,8.874,9,98.99,5131.9404842138,2.0,0.8181818181818182,True,False,True,False,True,False,False,False
HSE1000,1104.9,38.0,4.41,19,70.14,6348.085799619875,5.0,0.9047619047619048,False,True,False,False,True,False,False,True
HSE1817,2056.1,26.0,7.26,4,113.28,5509.459656631487,5.0,0.3076923076923077,False,True,False,True,True,False,True,False
HSE1495,1495.8,29.0,1.73,18,76.76,5131.702099211126,2.0,0.72,False,True,True,False,False,False,True,False
HSE1066,1308.1,12.0,1.42,12,86.64,6623.346838926688,2.0,0.5714285714285714,False,False,False,False,False,True,False,False
HSE1403,2118.5,17.0,2.82,9,136.19,6428.605145149871,3.0,0.42857142857142855,True,False,False,True,True,False,True,False
HSE1563,1269.1,39.0,31.3,3,60.02,4729.335749743914,6.0,0.5,False,False,False,False,False,False,False,True
HSE1481,1727.5,6.0,5.56,4,132.19,7652.098408104197,9.0,0.25,False,True,False,False,True,True,False,False
HSE1571,1381.7,42.0,27.64,9,72.59,5253.673011507563,8.0,0.5625,False,True,False,False,True,False,False,True
HSE1882,1601.4,17.0,3.23,4,157.68,9846.384413638067,7.0,0.5714285714285714,False,False,True,False,True,False,True,False
HSE1294,2069.6,26.0,6.42,11,168.1,8122.342481638964,9.0,0.44,False,False,False,True,False,False,True,False
HSE1619,1465.8,22.0,16.53,17,81.58,5565.561468140265,4.0,0.5862068965517241,False,True,False,True,False,False,True,False
HSE1743,1735.1,7.0,14.43,12,98.47,5675.1772232148005,8.0,0.631578947368421,False,True,False,False,True,True,False,False
HSE1245,1141.8,35.0,10.618,6,37.1,3249.25556139429,4.0,0.46153846153846156,True,False,True,False,True,False,False,True
HSE1257,1902.8,14.0,6.204000000000001,19,141.04,7412.234601639689,7.0,0.76,False,True,True,False,False,True,False,False
HSE1161,1881.3,6.0,5.1,2,124.41,6612.980385903365,8.0,0.4,False,True,False,False,True,True,False,False
HSE1726,1799.8,37.0,0.43,5,124.91,6940.215579508835,5.0,0.38461538461538464,False,False,True,False,True,False,False,True
HSE1605,1357.0,10.0,6.66,12,83.35,6142.225497420781,2.0,0.48,False,True,True,False,True,True,False,False
HSE1953,1128.6,40.0,0.3,16,53.26,4719.121034910509,3.0,0.7272727272727273,True,False,False,True,True,False,False,True
HSE1436,1211.3,21.0,7.133999999999999,9,99.12,8182.943944522414,2.0,0.6428571428571429,False,False,True,False,True,False,True,False
HSE1855,1873.4,22.0,4.78,5,163.79,8742.927297960927,6.0,0.35714285714285715,False,False,False,False,True,False,True,False
HSE1768,1697.8,20.0,7.05,16,126.82,7469.666627400165,9.0,0.6956521739130435,False,False,True,False,True,False,True,False
HSE1247,1509.6,21.0,3.52,19,125.34,8302.861685214626,9.0,0.6333333333333333,True,False,False,False,True,False,True,False
HSE1541,987.5,23.0,8.114,6,77.57,7855.18987341772,7.0,0.6,False,True,False,False,False,False,True,False
HSE1239,1551.8,26.0,8.877999999999998,14,154.21,9937.491944838253,10.0,0.875,False,False,False,False,True,False,True,False
HSE1220,1219.8,21.0,1.37,15,66.59,5459.091654369569,2.0,0.7142857142857143,False,True,False,True,True,False,True,False
HSE1957,904.9,15.0,4.9879999999999995,2,112.36,12416.841639960217,4.0,0.13333333333333333,False,False,True,False,True,True,False,False
HSE1092,1021.9,8.0,16.14,3,68.28,6681.671396418436,5.0,0.23076923076923078,False,True,True,False,True,True,False,False
HSE1798,1977.0,32.0,10.76,4,95.77,4844.208396560445,9.0,0.5714285714285714,False,True,False,False,False,False,False,True
HSE1979,1083.1,17.0,2.69,19,67.07,6192.410673068045,4.0,0.6333333333333333,False,True,False,True,True,False,True,False
HSE1076,1530.5,22.0,4.86,5,102.19,6676.902972884678,9.0,0.38461538461538464,False,True,True,False,True,False,True,False
HSE1981,1086.6,22.0,18.9,13,77.37,7120.3754831584765,7.0,0.8666666666666667,False,True,False,True,True,False,True,False
HSE1386,1988.6,35.0,0.43,16,123.65,6217.942270944383,3.0,0.5333333333333333,False,False,False,True,False,False,False,True
HSE1132,969.4,39.0,33.37,3,44.48,4588.405199092222,6.0,0.375,False,False,False,False,True,False,False,True
HSE1990,1402.3,3.0,4.49,15,124.5,8878.271411252941,7.0,0.6,False,True,False,True,True,False,False,False
HSE1058,1368.7,11.0,0.79,1,111.67,8158.8368524877615,5.0,0.25,False,False,True,False,False,True,False,False
HSE1289,653.2,38.0,4.94,18,46.28,7085.119412124923,6.0,0.6,False,True,False,False,False,False,False,True
HSE1246,1984.2,2.0,7.81,14,118.48,5971.172260860801,7.0,0.8235294117647058,False,True,False,False,True,False,False,False
HSE1364,1145.5,8.0,7.85,14,61.69,5385.421213443911,4.0,0.7777777777777778,True,False,False,True,True,True,False,False
HSE1871,1480.4,10.0,4.33,2,129.41,8741.556336125372,8.0,0.25,False,False,False,False,True,True,False,False
HSE1040,1696.5,10.0,1.53,19,139.04,8195.69702328323,7.0,0.7916666666666666,False,False,True,False,False,True,False,False
HSE1089,2135.5,15.0,5.224,3,112.27,5257.3167876375555,7.0,0.3,False,True,False,False,False,True,False,False
HSE1192,1082.7,33.0,0.41,8,32.75,3024.8452941719775,2.0,0.4444444444444444,True,False,True,False,False,False,False,True
HSE1422,1491.6,34.0,2.39,15,121.84,8168.4097613301155,7.0,0.5769230769230769,False,False,False,False,True,False,False,True
HSE1068,1551.0,28.0,9.718,11,119.68,7716.312056737589,8.0,0.8461538461538461,False,False,True,False,True,False,True,False
HSE1661,1296.6,15.0,5.715999999999999,17,82.45,6358.938762918402,7.0,0.6296296296296297,False,True,True,False,False,True,False,False
HSE1372,2433.3,19.0,10.88,7,124.06,5098.426005835696,2.0,0.3684210526315789,False,False,False,True,True,False,True,False
HSE1139,1286.3,25.0,8.35,11,88.53,6882.53129130063,8.0,0.6875,True,False,True,False,True,False,True,False
HSE1388,1638.6,44.0,0.45,19,66.77,4074.8199682655927,2.0,0.6129032258064516,False,True,False,True,False,False,False,True
HSE1832,1514.8,22.0,9.162,8,126.98,8382.624768946396,5.0,0.42105263157894735,False,False,True,False,True,False,True,False
HSE1118,1392.5,36.0,5.126,8,85.09,6110.592459605027,6.0,0.8888888888888888,True,False,False,False,True,False,False,True
HSE1579,1508.8,4.0,5.08,6,121.22,8034.199363732768,6.0,0.3333333333333333,False,False,True,False,True,False,False,False
HSE1922,1636.7,35.0,7.1,15,84.06,5135.944278120608,6.0,0.625,True,False,True,False,True,False,False,True
HSE1791,1263.3,28.0,9.82,19,59.09,4677.432122219584,6.0,0.9047619047619048,False,True,False,True,False,False,True,False
HSE1350,2027.9,2.0,0.3,4,119.98,5916.465308940283,5.0,0.4,False,True,False,True,True,False,False,False
HSE1811,2000.7,4.0,2.54,0,117.28,5861.948318088669,3.0,0.0,True,False,False,True,True,False,False,False
HSE1434,1826.3,31.0,3.74,8,123.35,6754.092974867218,5.0,0.8888888888888888,False,False,False,False,False,False,False,True
HSE1669,1208.6,29.0,9.190000000000001,0,68.58,5674.333940095979,3.0,0.0,False,False,False,True,True,False,True,False
HSE1948,1756.8,32.0,3.7940000000000005,19,38.91,2214.8224043715845,2.0,0.76,True,False,True,False,True,False,False,True
HSE1014,1530.1,24.0,26.67,4,73.57,4808.182471733873,2.0,0.8,False,False,False,True,False,False,True,False
HSE1375,1371.3,26.0,14.47,9,79.91,5827.317144315613,2.0,0.9,False,False,False,True,True,False,True,False
HSE1082,1349.4,1.0,10.54,17,125.1,9270.787016451755,6.0,0.85,False,False,True,False,True,False,False,False
HSE1491,1568.6,22.0,5.814000000000001,10,95.42,6083.131454800459,6.0,0.5882352941176471,False,True,True,False,True,False,True,False
HSE1697,1914.7,22.0,5.27,3,153.86,8035.723612054108,9.0,0.25,False,True,False,False,True,False,True,False
HSE1879,1041.2,12.0,10.98,0,114.46,10993.084902036111,9.0,0.0,False,False,True,False,True,True,False,False
HSE1936,1511.4,28.0,11.84,10,136.71,9045.256053989679,8.0,0.4166666666666667,False,False,False,False,False,False,True,False
HSE1088,1510.9,22.0,7.91,9,102.46,6781.3885763452245,7.0,0.4090909090909091,True,False,False,True,False,False,True,False
HSE1363,1255.8,22.0,5.35,15,88.95,7083.134257047301,4.0,0.5769230769230769,False,True,True,False,True,False,True,False
HSE1273,1698.9,35.0,5.39,13,67.76,3988.4631231973635,4.0,0.8666666666666667,False,True,False,False,True,False,False,True
HSE1172,1079.1,18.0,9.233999999999998,19,99.94,9261.421554999537,10.0,0.6333333333333333,False,True,True,False,True,False,True,False
HSE1554,1094.7,39.0,4.94,6,13.844999999999978,1264.7300630309653,3.0,0.42857142857142855,True,False,False,False,True,False,False,True
HSE1103,1367.1,22.0,19.89,7,56.93,4164.289371662644,7.0,0.5384615384615384,False,True,False,True,True,False,True,False
HSE1754,1773.0,42.0,4.93,10,119.53,6741.680767061478,6.0,0.7692307692307693,False,False,False,True,True,False,False,True
HSE1673,2094.6,6.0,4.16,5,128.64,6141.506731595531,3.0,0.2777777777777778,False,True,False,True,True,True,False,False
HSE1371,1607.7,22.0,0.3,18,128.75,8008.3348883498165,7.0,0.6666666666666666,False,False,False,False,True,False,True,False
HSE1045,2425.9,22.0,6.12,0,184.22500000000002,7594.088791788616,10.0,0.0,False,True,True,False,False,False,True,False
HSE1560,1518.4,5.0,6.3,12,104.88,6907.2708113804,4.0,0.6,False,True,True,False,False,False,False,False
HSE1748,1973.4,15.0,20.85,12,117.57,5957.737914259653,8.0,0.5454545454545454,True,False,False,True,True,True,False,False
HSE1419,400.0,14.0,8.4,8,23.04,5760.0,2.0,0.36363636363636365,False,True,False,True,True,True,False,False
HSE1604,1331.2,30.0,2.63,5,90.98,6834.435096153846,2.0,0.625,False,True,False,False,True,False,True,False
HSE1725,983.0,33.0,12.568000000000001,7,45.82,4661.241098677518,2.0,0.5,True,False,False,False,True,False,False,True
HSE1011,1897.8,31.0,12.68,0,100.18,5278.743808620508,4.0,0.0,True,False,False,True,True,False,False,True
HSE1214,2476.9,34.0,9.442000000000002,19,151.72,6125.398683838669,5.0,0.7916666666666666,False,True,True,False,True,False,False,True
HSE1344,1383.5,2.0,16.130000000000003,19,97.86,7073.36465486086,10.0,0.7037037037037037,False,True,False,True,False,False,False,False
HSE1700,847.0,37.0,1.73,10,32.1,3789.8465171192443,2.0,0.6666666666666666,False,True,False,True,False,False,False,True
HSE1720,1195.9,43.0,0.71,3,67.91,5678.5684421774395,7.0,0.1875,True,False,False,False,False,False,False,True
HSE1147,1580.8,34.0,4.426,2,79.0,4997.469635627531,4.0,0.2,False,True,True,False,False,False,False,True
HSE1299,2298.9,38.0,2.39,8,153.63,6682.761320631606,7.0,0.5714285714285714,False,False,False,True,True,False,False,True
HSE1283,1662.7,22.0,3.25,14,125.42,7543.152703434173,7.0,0.7777777777777778,False,False,False,False,True,False,True,False
HSE1745,2130.7,14.0,5.224,6,112.28,5269.629699159901,5.0,0.75,True,False,True,False,True,True,False,False
HSE1412,1750.0,34.0,2.23,11,84.06,4803.428571428572,6.0,0.8461538461538461,True,False,False,False,True,False,False,True
HSE1629,2705.8124999999995,21.0,6.936000000000002,4,112.4,4154.0202804148485,8.0,0.5,False,False,True,False,False,False,True,False
HSE1795,1111.8,37.0,3.482,9,44.34,3988.1273610361577,2.0,0.9,True,False,False,False,True,False,False,True
HSE1741,1136.3,43.0,40.0,2,88.78,7813.077532341811,10.0,0.14285714285714285,False,False,False,True,True,False,False,True
HSE1886,1303.5,41.0,3.39,17,71.8,5508.247027234369,4.0,0.5862068965517241,False,True,False,False,True,False,False,True
HSE1735,1386.8,4.0,1.35,7,71.95,5188.2030573983275,2.0,0.3333333333333333,True,False,False,True,True,False,False,False
HSE1173,1988.7,22.0,3.68,2,174.87,8793.181475335647,7.0,0.15384615384615385,False,False,False,False,True,False,True,False
HSE1432,1928.9,0.0,1.33,3,125.7,6516.667530716989,4.0,0.3333333333333333,False,True,True,False,True,False,False,False
HSE1985,1913.3,5.0,3.18,3,121.23,6336.173104061047,4.0,0.21428571428571427,False,True,False,False,True,False,False,False
HSE1226,1306.8,1.0,6.340000000000001,19,88.05,6737.832874196511,9.0,0.6551724137931034,True,False,True,False,True,False,False,False
HSE1305,1387.5,22.0,0.3,18,113.51,8180.9009009009005,9.0,0.6206896551724138,True,False,False,True,True,False,True,False
HSE1031,1527.8,19.0,0.47,8,131.69,8619.583715145962,6.0,0.8,False,False,True,False,True,False,True,False
HSE1719,1280.7,17.0,6.723999999999999,11,96.1,7503.708909190286,8.0,0.5,False,True,False,False,False,False,True,False
HSE1483,2705.8124999999995,11.0,0.82,1,174.37,6444.275056013676,10.0,0.14285714285714285,False,True,False,False,True,True,False,False
HSE1766,1248.8,6.0,4.7620000000000005,15,86.01,6887.411915438822,3.0,0.5357142857142857,False,True,False,True,False,True,False,False
HSE1285,1548.9,31.0,14.666,10,101.89,6578.216799018658,2.0,0.45454545454545453,False,False,True,False,False,False,False,True
HSE1918,1982.8,42.0,3.81,18,101.67,5127.597337099052,7.0,0.8181818181818182,False,True,True,False,False,False,False,True
HSE1482,1977.1,30.0,31.89,19,74.67,3776.743715542967,6.0,0.6785714285714286,False,True,True,False,True,False,True,False
HSE1913,1899.3,18.0,3.51,11,91.09,4795.977465381983,4.0,0.5,False,True,True,False,False,False,True,False
HSE1977,991.1,35.0,1.39,1,97.77,9864.796690545858,4.0,0.08333333333333333,False,False,True,False,True,False,False,True
HSE1116,1878.3,43.0,7.99,12,94.94,5054.570622371293,10.0,0.6,True,False,False,False,True,False,False,True
HSE1618,1944.3,6.0,6.92,9,131.98,6788.047112071182,10.0,0.5294117647058824,True,False,True,False,True,True,False,False
HSE1652,1069.6,15.0,6.44,13,97.26,9093.118922961856,8.0,0.52,False,True,False,False,True,True,False,False
HSE1704,1899.1,10.0,4.42,10,160.33,8442.42009372861,8.0,0.8333333333333334,False,False,True,False,False,True,False,False
HSE1095,1943.6,36.0,5.35,6,111.51,5737.291623790904,4.0,0.4,False,True,False,False,True,False,False,True
HSE1261,1903.6,36.0,11.38,8,117.93,6195.104013448204,9.0,0.42105263157894735,True,False,False,True,False,False,False,True
HSE1635,1380.0,36.0,5.63,14,72.47,5251.449275362319,5.0,0.8235294117647058,False,True,False,False,True,False,False,True
HSE1592,1399.6,44.0,7.9319999999999995,10,83.84,5990.282937982281,2.0,0.9090909090909091,False,False,False,False,False,False,False,True
HSE1574,968.6,22.0,23.21,13,17.61,1818.0879620070205,2.0,0.5,True,False,False,False,True,False,True,False
HSE1954,2705.8124999999995,18.0,2.18,5,167.88,6204.421038043102,5.0,0.5,False,True,False,True,True,False,True,False
HSE1102,1652.3,14.0,6.67,15,140.94,8529.927979180537,2.0,0.6818181818181818,False,False,False,True,True,True,False,False
HSE1062,1418.8,17.0,1.9,0,78.99,5567.380885255145,4.0,0.0,True,False,False,True,True,False,True,False
HSE1204,1438.1,4.0,8.77,16,102.19,7105.903622835686,6.0,0.6666666666666666,False,True,True,False,True,False,False,False
HSE1663,1619.6,27.0,14.464000000000002,16,125.33,7738.3304519634485,4.0,0.5925925925925926,False,False,True,False,True,False,True,False
HSE1686,1316.8,28.0,8.58,12,84.32,6403.402187120292,5.0,0.5217391304347826,False,True,False,True,False,False,True,False
HSE1184,1025.8,33.0,3.868,11,58.77,5729.186976018717,4.0,0.7857142857142857,False,False,False,False,True,False,False,True
HSE1678,1191.9,27.0,6.4239999999999995,11,49.5,4153.032972564813,10.0,0.55,True,False,False,False,True,False,True,False
HSE1733,1707.9,22.0,10.39,9,131.82,7718.250483049358,8.0,0.8181818181818182,False,True,True,False,True,False,True,False
HSE1091,1703.6,39.0,2.39,13,96.29,5652.148391641231,3.0,0.6842105263157895,False,True,True,False,True,False,False,True
HSE1942,934.6,8.0,9.187999999999999,4,44.43,4753.90541408089,2.0,0.5,False,True,False,True,True,True,False,False
HSE1708,1696.5,22.0,7.006,13,116.98,6895.372826407309,3.0,0.8125,False,False,True,False,True,False,True,False
HSE1736,1231.1,22.0,2.05,10,82.33,6687.515230281862,5.0,0.7142857142857143,False,True,True,False,False,False,True,False
HSE1836,1900.6,36.0,0.96,8,121.01,6366.936756813638,5.0,0.6666666666666666,True,False,False,False,True,False,False,True
HSE1730,2037.3,35.0,5.68,15,123.31,6052.618661954548,6.0,0.8823529411764706,False,False,True,False,True,False,False,True
HSE1411,1790.3,10.0,6.354000000000001,7,140.13,7827.179802267777,10.0,0.875,True,False,False,False,True,True,False,False
HSE1346,1752.4,20.0,3.77,13,103.3,5894.772882903447,6.0,0.48148148148148145,False,True,True,False,True,False,True,False
HSE1480,1714.4,0.0,10.687999999999999,8,114.68,6689.220718618759,4.0,0.5,False,True,False,True,True,False,False,False
HSE1814,1258.9,41.0,20.28,0,34.54,2743.6651044562714,2.0,0.0,True,False,False,False,True,False,False,True
HSE1029,2016.9,36.0,10.674000000000001,16,117.32,5816.847637463434,2.0,0.7619047619047619,False,False,False,True,True,False,False,True
